source_type,layer,x1,y1,z1,x2,y2,z2
LINE,Y向梁配筋集中标注,742106.391287014,-16805.2740707462,0.0,741423.3547952354,-16805.2740707462,0.0
LINE,Y向梁配筋集中标注,740806.391287014,-6974.445298923122,0.0,742611.6847814937,-6974.445298923122,0.0
LINE,Y向梁配筋集中标注,743756.3856236124,-5405.834830661071,0.0,742026.9047146715,-5405.834830661071,0.0
LINE,Y向梁配筋集中标注,744546.391287014,-9497.384507075825,0.0,747215.381040969,-9497.384507075825,0.0
LINE,Y向梁配筋集中标注,738116.391287014,-6231.598656972696,0.0,736665.4523269838,-6231.598656972696,0.0
LINE,Y向梁配筋集中标注,735206.3856236414,-5064.086409390788,0.0,732362.6774022639,-5064.086409390788,0.0
LINE,Y向梁配筋集中标注,736766.379171517,-11038.65143219568,0.0,735293.6391151317,-11038.65143219568,0.0
LINE,Y向梁配筋集中标注,737566.3791715171,-14100.32494874164,0.0,738992.8471514133,-14100.32494874164,0.0
LINE,Y向梁配筋集中标注,734853.7794300643,-12932.59944267286,0.0,732472.2598219058,-12932.59944267286,0.0
LINE,Y向梁配筋集中标注,741006.391287014,-10618.00167403876,0.0,742402.959427625,-10618.00167403876,0.0
LINE,Y向梁配筋集中标注,736506.395920985,-16881.50132834812,0.0,734997.721798705,-16881.50132834818,0.0
LINE,Y向梁配筋集中标注,739756.391287014,-7397.44632593426,0.0,738316.529747841,-7397.44632593426,0.0
LINE,Y向梁配筋集中标注,744546.391287014,-15781.50133430859,0.0,746257.1844938745,-15781.50133430859,0.0
LINE,Y向梁配筋集中标注,733866.391287014,-15981.50133728882,0.0,732103.9293135983,-15981.50133728882,0.0
LINE,Y向梁配筋集中标注,733866.391287014,-10526.23191692674,0.0,731771.570291753,-10526.23191692674,0.0
LINE,X向梁配筋集中标注,745099.9892521863,-5058.863377825353,0.0,745099.9892521863,-3869.277208666838,0.0
LWPOLYLINE,X向梁配筋集中标注,745099.9892521863,-5058.863377825353,0.0,744158.383107903,-5058.863377825353,0.0
LWPOLYLINE,X向梁配筋集中标注,744158.383107903,-5058.863377825353,0.0,744158.383107903,-5381.468190207201,0.0
LWPOLYLINE,辅助线,734056.3912870043,-3931.501337285038,0.0,734306.3912870042,-3931.501337285038,0.0
LWPOLYLINE,辅助线,734306.3912870042,-3931.501337285038,0.0,734306.3912870042,-3581.501337285037,0.0
LWPOLYLINE,辅助线,734306.3912870042,-3581.501337285037,0.0,738006.3880767969,-3581.501337285037,0.0
LWPOLYLINE,辅助线,738006.3880767969,-3581.501337285037,0.0,738006.3880767969,-7581.501337284746,0.0
LWPOLYLINE,辅助线,738006.3880767969,-7581.501337284746,0.0,737456.3927107678,-7581.501337284746,0.0
LWPOLYLINE,辅助线,737456.3927107678,-7581.501337284746,0.0,737456.3927107678,-7781.501337284746,0.0
LWPOLYLINE,辅助线,737456.3927107678,-7781.501337284746,0.0,735306.4062500286,-7781.501337284979,0.0
LWPOLYLINE,辅助线,735306.4062500286,-7781.501337284979,0.0,735306.4062500283,-6530.818518486312,0.0
LWPOLYLINE,辅助线,735306.4062500283,-6530.818518486312,0.0,734056.3912870043,-6530.818518486312,0.0
LWPOLYLINE,辅助线,734056.3912870043,-6530.818518486312,0.0,734056.3912870043,-3931.501337285038,0.0
LWPOLYLINE,辅助线,740906.388076797,-7281.501337285037,0.0,743556.4016160291,-7281.501337284979,0.0
LWPOLYLINE,辅助线,743556.4016160291,-7281.501337284979,0.0,743556.4016160293,-5281.501337272348,0.0
LWPOLYLINE,辅助线,743556.4016160293,-5281.501337272348,0.0,744356.398768502,-5281.501337272348,0.0
LWPOLYLINE,辅助线,744356.398768502,-5281.501337272348,0.0,744356.3912870043,-3931.501337285038,0.0
LWPOLYLINE,辅助线,744356.3912870043,-3931.501337285038,0.0,744106.3912870042,-3931.501337285038,0.0
LWPOLYLINE,辅助线,744106.3912870042,-3931.501337285038,0.0,744106.3912870042,-3581.501337285037,0.0
LWPOLYLINE,辅助线,744106.3912870042,-3581.501337285037,0.0,740906.3912870043,-3581.501337285037,0.0
LWPOLYLINE,辅助线,740906.3912870043,-3581.501337285037,0.0,740906.3927107678,-7281.501337285037,0.0
LWPOLYLINE,辅助线,734056.3912870043,-13881.50133728504,0.0,734456.394134564,-13881.50133728504,0.0
LWPOLYLINE,辅助线,734456.394134564,-13881.50133728504,0.0,734456.394134564,-14181.50133728507,0.0
LWPOLYLINE,辅助线,734456.394134564,-14181.50133728507,0.0,736656.3973447724,-14181.50133728509,0.0
LWPOLYLINE,辅助线,736656.3973447724,-14181.50133728509,0.0,736656.3973447721,-9881.501337301564,0.0
LWPOLYLINE,辅助线,736656.3973447721,-9881.501337301564,0.0,737456.3880767971,-9881.501337301515,0.0
LWPOLYLINE,辅助线,737456.3880767971,-9881.501337301515,0.0,737456.3927107678,-7981.501337284979,0.0
LWPOLYLINE,辅助线,737456.3927107678,-7981.501337284979,0.0,734956.3973446978,-7981.501337285028,0.0
LWPOLYLINE,辅助线,734956.3973446978,-7981.501337285028,0.0,734956.3973446982,-12630.81851848616,0.0
LWPOLYLINE,辅助线,734956.3973446982,-12630.81851848616,0.0,734056.3852292447,-12630.81851848616,0.0
LWPOLYLINE,辅助线,734056.3852292447,-12630.81851848616,0.0,734056.3852292447,-13881.50133728504,0.0
LWPOLYLINE,辅助线,734356.3990187251,-16180.81851848628,0.0,736406.3927107678,-16180.81851848628,0.0
LWPOLYLINE,辅助线,736406.3927107678,-16180.81851848628,0.0,736406.3927107678,-14681.50133728504,0.0
LWPOLYLINE,辅助线,736406.3927107678,-14681.50133728504,0.0,734356.3990187251,-14681.50133728504,0.0
LWPOLYLINE,辅助线,734356.3990187251,-14681.50133728504,0.0,734356.3990187251,-16180.81851848628,0.0
LWPOLYLINE,辅助线,743956.391286753,-14681.54489527156,0.0,742206.3912870318,-14681.54489527156,0.0
LWPOLYLINE,辅助线,742206.3912870318,-14681.54489527156,0.0,742206.3912870318,-16881.50133728638,0.0
LWPOLYLINE,辅助线,742206.3912870318,-16881.50133728638,0.0,743956.391286753,-16881.50133728638,0.0
LWPOLYLINE,辅助线,743956.391286753,-16881.50133728638,0.0,743956.391286753,-14681.54489527156,0.0
LWPOLYLINE,板图-小标注,745283.1798221883,-9218.537042160984,0.0,745442.2788479556,-9059.438016393688,0.0
LWPOLYLINE,板图-小标注,745442.2788479556,-9059.438016393688,0.0,744859.2262537932,-9059.438016393688,0.0
LWPOLYLINE,板图-小标注,744859.2262537932,-9059.438016393688,0.0,745018.3252795596,-8900.338990626857,0.0
LWPOLYLINE,FLOOR_UP_REIN,731056.0152173572,443.1857649050653,0.0,731056.0152173572,593.1857649050653,0.0
LWPOLYLINE,FLOOR_UP_REIN,731056.0152173572,593.1857649050653,0.0,729936.3927107679,593.1857649050653,0.0
LWPOLYLINE,FLOOR_UP_REIN,729936.3927107679,593.1857649050653,0.0,729936.3927107679,443.1857649050653,0.0
LWPOLYLINE,FLOOR_UP_REIN,733365.1256861251,48.35486739572662,0.0,733365.1256861251,198.3548673957266,0.0
LWPOLYLINE,FLOOR_UP_REIN,733365.1256861251,198.3548673957266,0.0,732245.5031795356,198.354867395712,0.0
LWPOLYLINE,FLOOR_UP_REIN,732245.5031795356,198.354867395712,0.0,732245.5031795354,48.35486739571206,0.0
LWPOLYLINE,FLOOR_UP_REIN,748476.3927108248,417.5760776204988,0.0,748476.3927108248,567.5760776204988,0.0
LWPOLYLINE,FLOOR_UP_REIN,748476.3927108248,567.5760776204988,0.0,747356.5499275697,567.5760776204988,0.0
LWPOLYLINE,FLOOR_UP_REIN,747356.5499275697,567.5760776204988,0.0,747356.5499275697,417.5760776204988,0.0
LWPOLYLINE,FLOOR_UP_REIN,746161.6651499536,11.1800452327152,0.0,746161.6651499534,161.1800452327152,0.0
LWPOLYLINE,FLOOR_UP_REIN,746161.6651499534,161.1800452327152,0.0,745041.8223666983,161.1800452327006,0.0
LWPOLYLINE,FLOOR_UP_REIN,745041.8223666983,161.1800452327006,0.0,745041.8223666983,11.18004523270065,0.0
LWPOLYLINE,FLOOR_UP_REIN,730956.3923548269,-7963.22290656995,0.0,730956.3923548269,-7813.222906569951,0.0
LWPOLYLINE,FLOOR_UP_REIN,730956.3923548269,-7813.222906569951,0.0,729106.3927107678,-7813.222906569951,0.0
LWPOLYLINE,FLOOR_UP_REIN,729106.3927107678,-7813.222906569951,0.0,729106.3927107678,-7963.22290656995,0.0
LWPOLYLINE,FLOOR_UP_REIN,734026.3912870042,-7128.436873590574,0.0,734026.3912870042,-6978.436873590574,0.0
LWPOLYLINE,FLOOR_UP_REIN,734026.3912870042,-6978.436873590574,0.0,732756.3916429451,-6978.436873590574,0.0
LWPOLYLINE,FLOOR_UP_REIN,732756.3916429451,-6978.436873590574,0.0,732756.3916429451,-7128.436873590574,0.0
LWPOLYLINE,FLOOR_UP_REIN,749306.3927108248,-7385.610525737982,0.0,749306.3927108248,-7235.610525737982,0.0
LWPOLYLINE,FLOOR_UP_REIN,749306.3927108248,-7235.610525737982,0.0,748356.3923548665,-7235.610525737982,0.0
LWPOLYLINE,FLOOR_UP_REIN,748356.3923548665,-7235.610525737982,0.0,748356.3923548665,-7385.610525737982,0.0
LWPOLYLINE,FLOOR_UP_REIN,752505.8927108111,-7300.265341458842,0.0,752505.8927108111,-7150.265341458842,0.0
LWPOLYLINE,FLOOR_UP_REIN,752505.8927108111,-7150.265341458842,0.0,750806.3927108253,-7150.265341458842,0.0
LWPOLYLINE,FLOOR_UP_REIN,750806.3927108253,-7150.265341458842,0.0,750806.3927108253,-7300.265341458842,0.0
LWPOLYLINE,FLOOR_UP_REIN,755705.8924171492,-8557.413764210418,0.0,755705.8924171492,-8407.413764210418,0.0
LWPOLYLINE,FLOOR_UP_REIN,755705.8924171492,-8407.413764210418,0.0,754775.0870445425,-8407.413764210418,0.0
LWPOLYLINE,FLOOR_UP_REIN,754775.0870445425,-8407.413764210418,0.0,754775.0870445425,-8557.413764210418,0.0
LWPOLYLINE,FLOOR_UP_REIN,758076.3915362929,-8096.042039453983,0.0,758076.3915362929,-7946.042039453984,0.0
LWPOLYLINE,FLOOR_UP_REIN,758076.3915362929,-7946.042039453984,0.0,757106.8918299117,-7946.042039453984,0.0
LWPOLYLINE,FLOOR_UP_REIN,757106.8918299117,-7946.042039453984,0.0,757106.8918299117,-8096.042039453983,0.0
LWPOLYLINE,FLOOR_UP_REIN,731106.3923548269,-18219.11163585586,0.0,731106.3923548269,-18069.11163585586,0.0
LWPOLYLINE,FLOOR_UP_REIN,731106.3923548269,-18069.11163585586,0.0,729936.3927107679,-18069.11163585586,0.0
LWPOLYLINE,FLOOR_UP_REIN,729936.3927107679,-18069.11163585586,0.0,729936.3927107679,-18219.11163585586,0.0
LWPOLYLINE,FLOOR_UP_REIN,734026.3912870042,-16698.34360193181,0.0,734026.3912870042,-16548.34360193182,0.0
LWPOLYLINE,FLOOR_UP_REIN,734026.3912870042,-16548.34360193182,0.0,732656.2203234182,-16548.34360193182,0.0
LWPOLYLINE,FLOOR_UP_REIN,732656.2203234182,-16548.34360193182,0.0,732656.2203234182,-16698.34360193181,0.0
LWPOLYLINE,FLOOR_UP_REIN,734905.8916429452,-19071.94046738557,0.0,734905.8916429452,-18921.94046738557,0.0
LWPOLYLINE,FLOOR_UP_REIN,734905.8916429452,-18921.94046738557,0.0,732956.3916429451,-18921.94046738557,0.0
LWPOLYLINE,FLOOR_UP_REIN,732956.3916429451,-18921.94046738557,0.0,732956.3916429451,-19071.94046738557,0.0
LWPOLYLINE,FLOOR_UP_REIN,738255.8927107822,-19286.62671381142,0.0,738255.8927107822,-19136.62671381142,0.0
LWPOLYLINE,FLOOR_UP_REIN,738255.8927107822,-19136.62671381142,0.0,736256.892354827,-19136.62671381142,0.0
LWPOLYLINE,FLOOR_UP_REIN,736256.892354827,-19136.62671381142,0.0,736256.892354827,-19286.62671381142,0.0
LWPOLYLINE,FLOOR_UP_REIN,742256.3930667659,-19209.4321847232,0.0,742256.3930667659,-19059.4321847232,0.0
LWPOLYLINE,FLOOR_UP_REIN,742256.3930667659,-19059.4321847232,0.0,740306.8927108106,-19059.4321847232,0.0
LWPOLYLINE,FLOOR_UP_REIN,740306.8927108106,-19059.4321847232,0.0,740306.8927108106,-19209.4321847232,0.0
LWPOLYLINE,FLOOR_UP_REIN,745456.3937786476,-19173.99412688566,0.0,745456.3937786476,-19023.99412688566,0.0
LWPOLYLINE,FLOOR_UP_REIN,745456.3937786476,-19023.99412688566,0.0,743556.3937786476,-19023.99412688566,0.0
LWPOLYLINE,FLOOR_UP_REIN,743556.3937786476,-19023.99412688566,0.0,743556.3937786476,-19173.99412688566,0.0
LWPOLYLINE,FLOOR_UP_REIN,745756.3788155946,-16475.76914994046,0.0,745756.3788155946,-16325.76914994046,0.0
LWPOLYLINE,FLOOR_UP_REIN,745756.3788155946,-16325.76914994046,0.0,744386.3791715355,-16325.76914994046,0.0
LWPOLYLINE,FLOOR_UP_REIN,744386.3791715355,-16325.76914994046,0.0,744386.3791715355,-16475.76914994046,0.0
LWPOLYLINE,FLOOR_UP_REIN,748476.3927108248,-17203.2132861074,0.0,748476.3927108248,-17053.2132861074,0.0
LWPOLYLINE,FLOOR_UP_REIN,748476.3927108248,-17053.2132861074,0.0,747306.3930667659,-17053.2132861074,0.0
LWPOLYLINE,FLOOR_UP_REIN,747306.3930667659,-17053.2132861074,0.0,747306.3930667659,-17203.2132861074,0.0
LWPOLYLINE,FLOOR_UP_REIN,731577.0762967784,-21831.50169322597,0.0,731427.0762967784,-21831.50169322597,0.0
LWPOLYLINE,FLOOR_UP_REIN,731427.0762967784,-21831.50169322597,0.0,731427.0762967784,-23001.50133728507,0.0
LWPOLYLINE,FLOOR_UP_REIN,731427.0762967784,-23001.50133728507,0.0,731577.0762967784,-23001.50133728507,0.0
LWPOLYLINE,FLOOR_UP_REIN,731365.440004616,-13481.50169322671,0.0,731215.440004616,-13481.50169322671,0.0
LWPOLYLINE,FLOOR_UP_REIN,731215.440004616,-13481.50169322671,0.0,731215.440004616,-15481.50098134489,0.0
LWPOLYLINE,FLOOR_UP_REIN,731215.440004616,-15481.50098134489,0.0,731365.440004616,-15481.50098134489,0.0
LWPOLYLINE,FLOOR_UP_REIN,738619.9672657792,-21782.00133727081,0.0,738469.9672657792,-21782.00133727081,0.0
LWPOLYLINE,FLOOR_UP_REIN,738469.9672657792,-21782.00133727081,0.0,738469.9672657792,-23001.50133728507,0.0
LWPOLYLINE,FLOOR_UP_REIN,738469.9672657792,-23001.50133728507,0.0,738619.9672657792,-23001.50133728507,0.0
LWPOLYLINE,FLOOR_UP_REIN,738853.48896462,-17311.50133728515,0.0,738703.48896462,-17311.50133728515,0.0
LWPOLYLINE,FLOOR_UP_REIN,738703.48896462,-17311.50133728515,0.0,738703.48896462,-18831.0013372993,0.0
LWPOLYLINE,FLOOR_UP_REIN,738703.48896462,-18831.0013372993,0.0,738853.48896462,-18831.0013372993,0.0
LWPOLYLINE,FLOOR_UP_REIN,746033.9539672527,-21831.50169322594,0.0,745883.9539672527,-21831.50169322594,0.0
LWPOLYLINE,FLOOR_UP_REIN,745883.9539672527,-21831.50169322594,0.0,745883.9539672527,-23001.50133728507,0.0
LWPOLYLINE,FLOOR_UP_REIN,745883.9539672527,-23001.50133728507,0.0,746033.9539672527,-23001.50133728507,0.0
LWPOLYLINE,FLOOR_UP_REIN,746005.7651921167,-13731.50133728098,0.0,745855.7651921167,-13731.50133728098,0.0
LWPOLYLINE,FLOOR_UP_REIN,745855.7651921167,-13731.50133728098,0.0,745855.7651921167,-15581.50098134495,0.0
LWPOLYLINE,FLOOR_UP_REIN,745855.7651921167,-15581.50098134495,0.0,746005.7651921167,-15581.50098134495,0.0
LWPOLYLINE,FLOOR_UP_REIN,755631.7083834708,-5331.50133728532,0.0,755481.7083834707,-5331.50133728532,0.0
LWPOLYLINE,FLOOR_UP_REIN,755481.7083834707,-5331.50133728532,0.0,755481.7083834707,-6981.001043666414,0.0
LWPOLYLINE,FLOOR_UP_REIN,755481.7083834707,-6981.001043666414,0.0,755631.7083834708,-6981.001043666414,0.0
LWPOLYLINE,FLOOR_UP_REIN,731084.6708922889,3518.498068202831,0.0,730934.6708922889,3518.498068202831,0.0
LWPOLYLINE,FLOOR_UP_REIN,730934.6708922889,3518.498068202831,0.0,730934.6708922889,1618.876156125559,0.0
LWPOLYLINE,FLOOR_UP_REIN,730934.6708922889,1618.876156125559,0.0,731084.6708922889,1618.876156125559,0.0
LWPOLYLINE,FLOOR_UP_REIN,731249.6956777964,-2331.878830696318,0.0,731099.6956777964,-2331.878830696318,0.0
LWPOLYLINE,FLOOR_UP_REIN,731099.6956777964,-2331.878830696318,0.0,731099.6956777964,-4381.500981344843,0.0
LWPOLYLINE,FLOOR_UP_REIN,731099.6956777964,-4381.500981344843,0.0,731249.6956777964,-4381.500981344843,0.0
LWPOLYLINE,FLOOR_UP_REIN,746117.4480701891,-2331.658554030527,0.0,745967.4480701891,-2331.658554030527,0.0
LWPOLYLINE,FLOOR_UP_REIN,745967.4480701891,-2331.658554030527,0.0,745967.4480701891,-3451.501337285738,0.0
LWPOLYLINE,FLOOR_UP_REIN,745967.4480701891,-3451.501337285738,0.0,746117.4480701891,-3451.501337285738,0.0
LWPOLYLINE,FLOOR_UP_REIN,746899.3256914644,3518.498068202831,0.0,746749.3256914644,3518.498068202831,0.0
LWPOLYLINE,FLOOR_UP_REIN,746749.3256914644,3518.498068202831,0.0,746749.3256914644,1618.655879459768,0.0
LWPOLYLINE,FLOOR_UP_REIN,746749.3256914644,1618.655879459768,0.0,746899.3256914644,1618.655879459768,0.0
LWPOLYLINE,STPM_RBEAM_SIG,750006.4048262642,-93375.01499852791,0.0,750006.4667969304,-93055.86606837426,0.0
LWPOLYLINE,STPM_RBEAM_SIG,728406.3927107968,-93375.01499852791,0.0,728406.454681463,-93055.86606837426,0.0
LWPOLYLINE,STPM_RBEAM_SIG,728406.3927107968,-94094.17671641355,0.0,728406.3927107968,-93775.02778024334,0.0
LWPOLYLINE,STPM_RBEAM_SIG,750006.4048262235,-94094.20645622908,0.0,750006.4048262235,-93775.05752005886,0.0
LINE,S123-BEAM-HDDN,733656.3880767968,-80525.01499852868,0.0,733656.3880767968,-78925.0149985287,0.0
LINE,S123-BEAM-HDDN,744756.3880767969,-80325.0149985287,0.0,744756.3880767969,-78925.0149985287,0.0
LINE,S123-BEAM-HDDN,740906.388076797,-67825.0149985287,0.0,743656.3866530334,-67825.0149985287,0.0
LINE,S123-BEAM-HDDN,740906.388076797,-67425.0149985287,0.0,743656.3866530334,-67425.0149985287,0.0
LINE,S123-BEAM-HDDN,744756.3880767969,-76145.01499852868,0.0,744756.3880767969,-71825.01499852882,0.0
LINE,S123-BEAM-HDDN,744356.3852292697,-76025.01499852887,0.0,744356.3880767969,-71825.01499852882,0.0
LINE,S123-BEAM-HDDN,734056.388076797,-76145.01499852868,0.0,734056.406250028,-72324.33217972983,0.0
LINE,S123-BEAM-HDDN,733656.3880767968,-76145.01499852868,0.0,733656.3880767968,-72325.0149985287,0.0
LINE,S123-BEAM-HDDN,740056.3973447384,-81525.01499852876,0.0,741356.3973447385,-81525.01499852876,0.0
LINE,S123-BEAM-HDDN,737256.3973894862,-81525.01499852887,0.0,738556.3973894864,-81525.01499852887,0.0
LINE,S123-BEAM-HDDN,735306.4003736058,-67425.01499852887,0.0,737106.4003736058,-67425.01499852887,0.0
LINE,S123-BEAM-HDDN,744346.3880767969,-71525.0149985287,0.0,743756.4016160293,-71525.0149985287,0.0
LINE,S123-BEAM-HDDN,741106.3880767969,-71725.0149985287,0.0,744346.3880767969,-71725.0149985287,0.0
LINE,S123-BEAM-HDDN,740706.388076797,-70625.01499852852,0.0,740706.388076797,-71525.0149985287,0.0
LINE,S123-BEAM-HDDN,740906.388076797,-72225.0149985287,0.0,740906.388076797,-78625.01499852876,0.0
LINE,S123-BEAM-HDDN,741106.3880767969,-78625.01499852876,0.0,741106.3880767969,-72225.0149985287,0.0
LINE,S123-BEAM-HDDN,734806.388076797,-78925.01499852876,0.0,736406.3880767969,-78925.01499852876,0.0
LINE,S123-BEAM-HDDN,741106.4062499997,-78925.01499852876,0.0,742006.3880767971,-78925.01499852876,0.0
LINE,S123-BEAM-HDDN,736406.3880767969,-78925.01499852876,0.0,736406.3880767969,-80424.33217973,0.0
LINE,S123-BEAM-HDDN,736606.3880767969,-81525.01499852876,0.0,736606.3880767969,-78925.01499852876,0.0
LINE,S123-BEAM-HDDN,742006.3880767969,-78925.01499852876,0.0,742006.3880767969,-81525.01499852882,0.0
LINE,S123-BEAM-HDDN,742206.3880767969,-81524.33217972988,0.0,742206.3880767969,-78925.01499852876,0.0
LINE,S123-BEAM-HDDN,737456.3880767969,-72225.01499852834,0.0,737456.3880767971,-74125.01499854223,0.0
LINE,S123-BEAM-HDDN,737656.3880767969,-78625.01499852876,0.0,737656.3880767969,-72225.01499852834,0.0
LINE,S123-BEAM-HDDN,740706.388076797,-68550.01499852864,0.0,740706.388076797,-70425.01499852852,0.0
LINE,S123-BEAM-HDDN,740706.388076797,-70425.01499852852,0.0,738206.388076797,-70425.01499852852,0.0
LINE,S123-BEAM-HDDN,738006.3880767969,-67825.0149985287,0.0,738006.3880767969,-71825.01499852847,0.0
LINE,S123-BEAM-HDDN,738206.388076797,-71825.01499852847,0.0,738206.388076797,-70625.01499852852,0.0
LINE,S123-BEAM-HDDN,740906.388076797,-71525.0149985287,0.0,740906.3973447385,-68475.01499852876,0.0
LINE,S123-BEAM-HDDN,743556.3885900113,-78625.01499852879,0.0,741106.3880767969,-78625.01499852876,0.0
LINE,S123-BEAM-HDDN,738206.388076797,-70625.01499852852,0.0,739656.4062500285,-70625.01499852852,0.0
LINE,S123-BEAM-HDDN,734056.388076797,-72225.0149985287,0.0,734756.3973446978,-72225.0149985287,0.0
LINE,S123-BEAM-HDDN,738206.3927107679,-72225.01499852847,0.0,740706.4016160292,-72224.33217973003,0.0
LINE,S123-BEAM-HDDN,738206.3927107679,-72024.33217973003,0.0,739656.4062500286,-72024.33217973005,0.0
LINE,S123-BEAM-HDDN,734056.388076797,-72025.0149985287,0.0,735106.4062500284,-72025.0149985287,0.0
LINE,S123-BEAM-HDDN,743756.4016160293,-69725.01499851682,0.0,743756.4016160293,-71525.0149985287,0.0
LINE,S123-BEAM-HDDN,743556.4016160292,-67825.01499852957,0.0,743556.4016160292,-71525.0149985287,0.0
LINE,S123-BEAM-HDDN,735106.4062500284,-67925.01499852882,0.0,735106.4062500284,-70774.33217973003,0.0
LINE,S123-BEAM-HDDN,735306.4062500286,-67925.01499852882,0.0,735306.4062500286,-72025.0149985287,0.0
LINE,S123-BEAM-HDDN,734256.3981592528,-80424.33217973,0.0,736406.3987685016,-80424.33217973,0.0
LINE,S123-BEAM-HDDN,734256.3978880566,-80624.33217973,0.0,736406.3987685016,-80624.33217973,0.0
LINE,S123-BEAM-HDDN,735106.4062500284,-70774.33217973003,0.0,734056.398768502,-70774.33217973003,0.0
LINE,S123-BEAM-HDDN,735106.4062500284,-70974.33217973003,0.0,734056.398768502,-70974.33217973003,0.0
LINE,S123-BEAM-HDDN,743756.4016160293,-67825.01499852957,0.0,743756.4016160293,-69525.01499851608,0.0
LINE,S123-BEAM-HDDN,743756.4016160293,-69525.01499851607,0.0,744356.398768502,-69525.01499851607,0.0
LINE,S123-BEAM-HDDN,743756.4016160293,-69724.99877961952,0.0,744356.398768502,-69724.99877961952,0.0
LINE,S123-BEAM-HDDN,734756.3973446978,-78525.01499852882,0.0,734756.3973446978,-76874.3321797299,0.0
LINE,S123-BEAM-HDDN,734956.3973446978,-78625.01499852882,0.0,734956.3973446978,-72225.01499852876,0.0
LINE,S123-BEAM-HDDN,736856.3973447022,-74125.01499854223,0.0,737456.3880767971,-74125.01499854223,0.0
LINE,S123-BEAM-HDDN,736856.3973447052,-74325.0149985422,0.0,737456.3880767969,-74325.01499854223,0.0
LINE,S123-BEAM-HDDN,734056.3852292447,-76674.33217972988,0.0,734756.3973446978,-76674.33217972988,0.0
LINE,S123-BEAM-HDDN,734056.3852292447,-76874.33217972988,0.0,734756.397344698,-76874.33217972988,0.0
LINE,S123-BEAM-HDDN,736856.397344678,-72225.0149985287,0.0,736856.3973447066,-74125.0149985422,0.0
LINE,S123-BEAM-HDDN,736656.3973446776,-72225.0149985287,0.0,736656.3973447724,-78625.01499865297,0.0
LINE,S123-BEAM-HDDN,739656.4062500286,-70625.01499852852,0.0,739656.4062500286,-72024.33217973005,0.0
LINE,S123-BEAM-HDDN,739856.4062500286,-70625.01499852852,0.0,739856.4062500288,-72024.33217973005,0.0
LINE,S123-BEAM-HDDN,743756.4016160293,-69724.99877961952,0.0,743756.4016160293,-71525.0149985287,0.0
LINE,S123-BEAM-HDDN,743556.4016160291,-71525.01499852871,0.0,741106.3880767969,-71525.0149985287,0.0
LINE,S123-BEAM-HDDN,739856.4062500286,-70625.01499852852,0.0,740706.388076797,-70625.01499852852,0.0
LINE,S123-BEAM-HDDN,738206.388076797,-70425.01499852852,0.0,738206.388076797,-67825.0149985287,0.0
LINE,S123-BEAM-HDDN,739856.4062500288,-72024.33217973005,0.0,740706.4016160292,-72024.33217973003,0.0
LINE,S123-BEAM-HDDN,735106.4062500284,-70974.33217973003,0.0,735106.4062500284,-72025.0149985287,0.0
LINE,S123-BEAM-HDDN,734956.3973446978,-72225.0149985287,0.0,736656.3973446774,-72225.01499852868,0.0
LINE,S123-BEAM-HDDN,736856.397344678,-72225.01499852868,0.0,737456.3880767969,-72225.0149985287,0.0
LINE,S123-BEAM-HDDN,735306.4062500286,-72025.0149985287,0.0,737456.3880767969,-72025.0149985287,0.0
LINE,S123-BEAM-HDDN,736856.3973447098,-74325.0149985422,0.0,736856.3973447722,-78625.01499865297,0.0
LINE,S123-BEAM-HDDN,737456.3880767969,-74325.01499854223,0.0,737456.3880767969,-78625.01499852876,0.0
LINE,S123-BEAM-HDDN,734756.3973446978,-76674.3321797299,0.0,734756.3973446978,-72225.01499852876,0.0
LINE,S123-BEAM-HDDN,742206.3880767968,-78925.01499852876,0.0,743546.3880767969,-78925.01499852876,0.0
LINE,Beam虚线,734256.3978880568,-80624.33217973,0.0,734256.3973447385,-81025.01499852879,0.0
LINE,S123-BEAM-HDDN,736406.3880767969,-80624.33217973,0.0,736406.3880767969,-81525.01499852876,0.0
LINE,梁附加箍筋,739921.3373153158,-70625.0149985247,0.0,739921.3373153158,-70425.0149985247,0.0
LINE,梁附加箍筋,739991.337315316,-70625.0149985247,0.0,739991.337315316,-70425.0149985247,0.0
LINE,梁附加箍筋,740061.337315316,-70625.0149985247,0.0,740061.337315316,-70425.0149985247,0.0
LINE,梁附加箍筋,739453.1738424364,-70625.0149985247,0.0,739453.1738424364,-70425.0149985247,0.0
LINE,梁附加箍筋,739523.1738424363,-70625.0149985247,0.0,739523.1738424363,-70425.0149985247,0.0
LINE,梁附加箍筋,739593.1738424363,-70625.0149985247,0.0,739593.1738424363,-70425.0149985247,0.0
LINE,梁附加箍筋,739921.3373153158,-72225.01499852458,0.0,739921.3373153158,-72025.01499852458,0.0
LINE,梁附加箍筋,739991.337315316,-72225.01499852458,0.0,739991.337315316,-72025.01499852458,0.0
LINE,梁附加箍筋,740061.337315316,-72225.01499852458,0.0,740061.337315316,-72025.01499852458,0.0
LINE,梁附加箍筋,739453.1738424364,-72225.01499852458,0.0,739453.1738424364,-72025.01499852458,0.0
LINE,梁附加箍筋,739523.1738424363,-72225.01499852458,0.0,739523.1738424363,-72025.01499852458,0.0
LINE,梁附加箍筋,739593.1738424363,-72225.01499852458,0.0,739593.1738424363,-72025.01499852458,0.0
